#1=α 2=αD 3=σ 4=f 5=dq 6=qh 7=dp 8=dph 9=pd 10=dpdh 11=m 12=mh 
1.7441 0.0749 sign -99.0 0.04217762192350997 205.1845054495762 0.13966433842227455 0.7107031830470129 13.948863795188657 6.5693868068334185 2.398632711976542e-6 4.558900989366269e-5
1.7451 0.0749 sign -99.0 0.04215678175581782 205.2697273662663 0.13960432012065183 0.7106668613175298 13.949373944192718 6.56928187077497 2.4366055761130437e-6 4.6334406861478746e-5
1.7461 0.0749 sign -99.0 0.04213596258045667 205.3549478631923 0.13954435577002267 0.7106305765964901 13.949883692515941 6.569177071966841 2.438498235879088e-6 4.6394090904817816e-5
1.7471 0.075 sign -99.0 0.0421591583752602 205.01162797826106 0.13955950744620715 0.7106449146010783 13.935728652638186 6.562905724523061 2.407024368690875e-6 4.576478593870611e-5
1.7481 0.075 sign -99.0 0.04213836140138973 205.0966482400539 0.13949962438940375 0.7106086795707165 13.936237327017468 6.562801206870779 2.3899277218213736e-6 4.5462918800457225e-5
1.7491 0.075 sign -99.0 0.04211758534163283 205.18166708937497 0.13943979507750043 0.7105724813993495 13.93674560246912 6.562696825711697 2.3942486902673034e-6 4.556834856752849e-5
1.7501 0.075 sign -99.0 0.042096830163989116 205.26668452746458 0.13938001943549522 0.7105363200291875 13.937253479491021 6.562592580800757 2.434612883794976e-6 4.636020141040308e-5
1.7511 0.075 sign -99.0 0.04207609583652787 205.3517005557805 0.13932029738864407 0.7105001954026453 13.93776095856925 6.56248847188742 2.281928872185952e-6 4.34749160691706e-5
1.7521 0.075 sign -99.0 0.04205538232737324 205.43671517513155 0.13926062886200682 0.7104641074620213 13.938268040221494 6.562384498739642 2.4339154330065773e-6 4.639415489766806e-5
1.7531 0.0751 sign -99.0 0.04207854610334321 205.09354029269332 0.13927584627423306 0.710478462706571 13.924145540661744 6.556129422607969 2.2756972315530565e-6 4.334938089309122e-5
1.7541 0.0751 sign -99.0 0.04205785456921556 205.17835545311067 0.13921625833292334 0.7104424239782128 13.924651556865339 6.556025727501173 2.397550408333231e-6 4.5693776373551186e-5
1.7551 0.0751 sign -99.0 0.04203718377612857 205.26316921225373 0.13915672370832333 0.710406421788343 13.925157177353327 6.55592216740043 2.351373166630511e-6 4.483649280486454e-5
1.7561 0.0751 sign -99.0 0.04201653369244701 205.34798157117012 0.13909724232616896 0.7103704560798006 13.925662402627163 6.55581874206912 2.35725412565715e-6 4.497147543057084e-5
1.7571 0.0751 sign -99.0 0.041995904286605594 205.43279253120085 0.13903781411249175 0.7103345267956549 13.926167233172627 6.555715451263022 2.301894840876732e-6 4.393764255401359e-5
1.7581 0.0752 sign -99.0 0.042019034795624355 205.0899620476804 0.1390530691701315 0.7103488862182676 13.912077832009256 6.549476435910728 2.2414943541466584e-6 4.2756249235350635e-5
1.7591 0.0752 sign -99.0 0.04199842718633612 205.17457431460616 0.13899372096951146 0.7103130057633381 13.912581604293862 6.5493734205777585 2.3458788183418755e-6 4.477007461230831e-5
1.7601 0.0752 sign -99.0 0.0419778401783758 205.25918518988374 0.1389344257355701 0.7102771615867254 13.91308498356395 6.549270539030032 2.353658261086233e-6 4.494132045331806e-5
1.7611 0.0752 sign -99.0 0.041957273740408516 205.3437946746581 0.13887518339478105 0.7102413536318732 13.91358797031098 6.54916779103076 2.36566936060824e-6 4.519355775648027e-5
1.7621 0.0752 sign -99.0 0.04193672784116692 205.42840277027193 0.13881599387386145 0.7102055818424186 13.914090565015561 6.5490651763382015 2.253315683410177e-6 4.3068968913448194e-5
1.7631 0.0752 sign -99.0 0.04191620244944026 205.5130094776252 0.13875685709943741 0.7101698461619551 13.91459276817963 6.548962694723384 2.395155636079089e-6 4.580321979196638e-5
1.7641 0.0753 sign -99.0 0.04193930079875451 205.17032741696121 0.13877217583904977 0.7101842217875878 13.900535690606716 6.542739814009945 2.3264479790090645e-6 4.445966741415395e-5
1.7651 0.0753 sign -99.0 0.04191879698248094 205.25473619928056 0.13871311838448938 0.7101485344691689 13.901036843825906 6.542637604826917 2.3475792195689595e-6 4.4886186482977596e-5
1.7661 0.0753 sign -99.0 0.04189831359813183 205.33914360077506 0.1386541134770467 0.7101128831155531 13.901537607186196 6.542535527984529 2.280082440989847e-6 4.3617671549074764e-5
1.7671 0.0753 sign -99.0 0.04187785061472861 205.4235496224601 0.1385951610439451 0.7100772676708168 13.902037981179546 6.542433583252556 2.3591939144511305e-6 4.515386474196258e-5
1.7681 0.0753 sign -99.0 0.04185740800136313 205.50795426577656 0.13853626101276795 0.7100416880793108 13.902537966275732 6.542331770389547 2.330772963556034e-6 4.4632427357570964e-5
1.7691 0.0754 sign -99.0 0.04188047303757554 205.1656184730706 0.1385516158633818 0.7100560671363279 13.888513761584168 6.536124817544735 2.310203455983848e-6 4.420907286525801e-5
1.7701 0.0754 sign -99.0 0.041860051825458 205.2498259489505 0.1384927945920773 0.7100205355327656 13.889012703784376 6.536023274612708 2.397634326112988e-6 4.5905331561071745e-5
1.7711 0.0754 sign -99.0 0.04183965090852379 205.33403205365022 0.1384340255250821 0.7099850396396283 13.889511258762692 6.535921862826157 2.2480858954334313e-6 4.306376243816956e-5
1.7721 0.0754 sign -99.0 0.041819270256082675 205.41823678805494 0.13837530859022004 0.7099495794014978 13.89000942701258 6.5358205819608965 2.232532793991446e-6 4.278737987966671e-5
1.7731 0.0754 sign -99.0 0.041798909837513054 205.502440153409 0.1383166437156393 0.7099141547632043 13.89050720900866 6.535719431783345 2.313362838422647e-6 4.435884841350987e-5
1.7741 0.0754 sign -99.0 0.041778569622256484 205.58664215100015 0.13825803082964697 0.7098787656697101 13.891004605222523 6.53561841205921 2.3936721456387307e-6 4.5921886754482075e-5
1.7751 0.0755 sign -99.0 0.04180160236925516 205.24445811754148 0.13827344736435526 0.7098931599262721 13.877012509016808 6.529427458878027 2.4054207841315695e-6 4.611653623187714e-5
1.7761 0.0755 sign -99.0 0.041781283339347726 205.32846370744446 0.13821491255977142 0.7098578183643487 13.877508870491221 6.529326706123215 2.4147845860220346e-6 4.631933579243067e-5
1.7771 0.0755 sign -99.0 0.041760984438789825 205.41246793664877 0.1381564295483524 0.7098225122061413 13.878004847843194 6.5292260831098465 2.3610054610498015e-6 4.5310527018047e-5
1.7781 0.0755 sign -99.0 0.041740705637244094 205.49647080627324 0.1380979982588399 0.7097872413969784 13.87850044154864 6.52912558961017 2.3324783006290293e-6 4.478554001279339e-5
1.7791 0.0755 sign -99.0 0.04172044690443548 205.58047231747935 0.13803961862013298 0.709752005882319 13.878995652080553 6.529025225395789 2.3714581091581077e-6 4.5556843857818985e-5
1.7801 0.0755 sign -99.0 0.0417002082101541 205.66447247164328 0.1379812905613764 0.7097168056078154 13.879490479900332 6.528924990232873 2.2736879490519995e-6 4.370054842164094e-5
1.7811 0.0756 sign -99.0 0.04172320858290275 205.32244220707113 0.1379967676701475 0.7097312145009056 13.865530387745522 6.522749969095598 2.407726787057481e-6 4.6245951587032765e-5
1.7821 0.0756 sign -99.0 0.041702990860878655 205.4062467089591 0.13793851702215465 0.709696061307344 13.866024188907275 6.52264999798784 2.312969342380181e-6 4.444818250682194e-5
1.7831 0.0756 sign -99.0 0.04168279310429337 205.49004986061178 0.13788031776077891 0.7096609432145007 13.866517609008053 6.522550155234574 2.2257380318847692e-6 4.279329037903102e-5
1.7841 0.0756 sign -99.0 0.04166261528315281 205.5738516631223 0.13782216981553352 0.7096258601683462 13.867010648519393 6.52245044061164 2.261611510312989e-6 4.350478538902117e-5
1.7851 0.0756 sign -99.0 0.0416424573675273 205.6576521177996 0.13776407311617667 0.7095908121150423 13.867503307901206 6.522350853889414 2.2763062390722485e-6 4.380936844569479e-5
1.7861 0.0757 sign -99.0 0.04166542435568613 205.31597116761884 0.13777958401211068 0.7096052233104484 13.85357575586881 6.516191563631761 2.308700415978701e-6 4.440321624404749e-5
1.7871 0.0757 sign -99.0 0.04164528724450007 205.3995767157149 0.13772156418202947 0.7095702219774433 13.854067395421543 6.516092238556263 2.3389461530196315e-6 4.500741919426106e-5
1.7881 0.0757 sign -99.0 0.041625169966450354 205.48318092284316 0.1376635954063492 0.7095352554992831 13.854558656474932 6.5159930406893185 2.3608814391340936e-6 4.545220875193498e-5
1.7891 0.0757 sign -99.0 0.04160507249182368 205.56678379021764 0.13760567761528797 0.709500323822511 13.855049539489677 6.515893969805759 2.334192940302581e-6 4.4960836478062614e-5
1.7901 0.0757 sign -99.0 0.041584994790965654 205.65038531898944 0.13754781073916278 0.7094654268937599 13.855540044928762 6.5157950256826265 2.287087918540715e-6 4.407549476914334e-5
1.7911 0.0757 sign -99.0 0.04156493683427984 205.73398551019574 0.13748999470836298 0.7094305646597322 13.856030173259956 6.515696208100541 2.3784055600957967e-6 4.585818286028531e-5
1.7921 0.0758 sign -99.0 0.041587871335626636 205.3924615388745 0.13750556426463986 0.7094449895382051 13.842134412540117 6.509552717416188 2.274977040268511e-6 4.3834738652822204e-5
1.7931 0.0758 sign -99.0 0.04156783397525962 205.47586757092256 0.13744782444667306 0.7094101735842215 13.842623528962381 6.5094541586382455 2.3626747790088294e-6 4.5547202202191313e-5
1.7941 0.0758 sign -99.0 0.041547816287545926 205.55927227253318 0.13739013528484537 0.7093753921887421 13.843112269873075 6.509355725709694 2.221878472355978e-6 4.2854290174652475e-5
1.7951 0.0758 sign -99.0 0.04152781824310026 205.64267564453235 0.13733249670993913 0.7093406452988026 13.843600635746547 6.509257418418763 2.247985671458087e-6 4.3379413700732606e-5
1.7961 0.0758 sign -99.0 0.04150783981260421 205.72607768820217 0.13727490865310157 0.7093059328617142 13.844088627033724 6.509159236541654 2.3054284376957115e-6 4.451002199116467e-5
1.7971 0.0758 sign -99.0 0.04148788096679749 205.80947840477404 0.13721737104558318 0.7092712548248801 13.844576244187149 6.509061179856419 2.3161052482659177e-6 4.473839161263699e-5
1.7981 0.0759 sign -99.0 0.04151078290569232 205.46811335355773 0.13723299819775012 0.7092856928505693 13.830712171465029 6.502933422398275 2.3336840041267604e-6 4.504789808629706e-5
1.7991 0.0759 sign -99.0 0.04149084445076949 205.5513206543493 0.13717553615422207 0.7092510606590854 13.831198784547565 6.502835621714455 2.3470752831185153e-6 4.532889990513481e-5
1.8001 0.0759 sign -99.0 0.04147092550985332 205.63452663480126 0.13711812437277093 0.7092164627331669 13.831685025090415 6.502737945548523 2.297319945851955e-6 4.439000655839703e-5
1.8011 0.0759 sign -99.0 0.04145102605389203 205.71773129596144 0.13706076278504747 0.7091818990205542 13.832170893551483 6.5026403936853505 2.308736998831163e-6 4.463274990676855e-5
1.8021 0.0759 sign -99.0 0.04143114605389392 205.80093463898436 0.1370034513228851 0.7091473694691341 13.832656390382454 6.502542965907328 2.3809667679807604e-6 4.6051932877546645e-5
1.8031 0.076 sign -99.0 0.041454014555849 205.45992179098644 0.1370191100399278 0.7091618087274865 13.818824528937078 6.496430745918385 2.2510008004300044e-6 4.350915472448132e-5
1.8041 0.076 sign -99.0 0.04143415478501538 205.5429324521259 0.1369618736179331 0.7091273246735792 13.819309028321495 6.4963335718252075 2.286507045228847e-6 4.421734398467886e-5
1.8051 0.076 sign -99.0 0.04141431440014089 205.6259418018676 0.1369046871359905 0.7090928746475187 13.819793157653498 6.4962365211498305 2.320168207396561e-6 4.4890514371847245e-5
1.8061 0.076 sign -99.0 0.0413944933724445 205.70894984146292 0.13684755052647224 0.7090584585976254 13.820276917376194 6.496139593673753 2.2300639042226485e-6 4.31685350627742e-5
1.8071 0.076 sign -99.0 0.04137469167319678 205.7919565718055 0.1367904637216933 0.7090240764721978 13.82076030794967 6.496042789188728 2.3109591084878455e-6 4.475659581491434e-5
1.8081 0.076 sign -99.0 0.04135490927373374 205.87496199426243 0.13673342665433763 0.708989728219812 13.82124332980969 6.495946107474 2.3018451417246904e-6 4.460212622393426e-5
1.8091 0.0761 sign -99.0 0.04137774511655472 205.5341111535246 0.13674914113357167 0.7090041797191833 13.80744294599894 6.489849490688506 2.2087767243861515e-6 4.27702395378089e-5
1.8101 0.0761 sign -99.0 0.04135798274556951 205.61692462950563 0.1366921784710854 0.7089698765394783 13.807924978102514 6.489753059928103 2.2476019122540527e-6 4.354353651223491e-5
1.8111 0.0761 sign -99.0 0.04133823960518132 205.699736804149 0.1366352653624949 0.7089356071010191 13.808406643059694 6.489656751283171 2.279400486801975e-6 4.41813796779934e-5
1.8121 0.0761 sign -99.0 0.04131851566692962 205.782547678674 0.13657840174089017 0.7089013713527209 13.808887941309877 6.48956056453875 2.20666116285089e-6 4.279258392434924e-5
1.8131 0.0761 sign -99.0 0.041298810902405766 205.86535725400762 0.13652158753933646 0.7088671692434995 13.809368873306076 6.489464499488282 2.2758988697044173e-6 4.415703797668626e-5
1.8141 0.0761 sign -99.0 0.04127912528326281 205.94816553137605 0.13646482269117644 0.7088330007224835 13.809849439485713 6.48936855591748 2.3736902528390865e-6 4.607708805588843e-5
1.8151 0.0762 sign -99.0 0.04130192840013864 205.60747857325123 0.13648059191183007 0.7088474639529376 13.796080431091392 6.483287477215082 2.2841929901332623e-6 4.431024181109543e-5
1.8161 0.0762 sign -99.0 0.04128226261135867 205.69009563584245 0.1364239008406603 0.7088133400851767 13.796560015113236 6.483191781899231 2.250125518522117e-6 4.367086999331572e-5
1.8171 0.0762 sign -99.0 0.0412626158995799 205.77271140705238 0.13636725894142526 0.7087792496754322 13.797039234863963 6.4830962074144125 2.2135535653780065e-6 4.298221573601552e-5
1.8181 0.0762 sign -99.0 0.041242988236656224 205.85532588797898 0.13631066614787746 0.7087451926731729 13.797518090783697 6.4830007535515595 2.208396946716736e-6 4.2903177546337284e-5
1.8191 0.0762 sign -99.0 0.041223379594497594 205.93793907972577 0.13625412239389517 0.7087111690279746 13.797996583311436 6.482905420101871 2.259407648059784e-6 4.391575604571192e-5
1.8201 0.0762 sign -99.0 0.04120378994507 206.02055098340833 0.13619762761348533 0.7086771786895198 13.79847471288479 6.482810206856655 2.371735203721331e-6 4.612170037753031e-5
1.8211 0.0763 sign -99.0 0.04122656027226899 205.68002976031306 0.13621345056983308 0.7086916531500421 13.78473697804496 6.476744601529089 2.3235700027606774e-6 4.515492888102098e-5
1.8221 0.0763 sign -99.0 0.041206990257614304 205.76245117685357 0.13615702894565107 0.7086577070506019 13.785214132987685 6.476649633880417 2.3034869352336716e-6 4.478661765123769e-5
1.8231 0.0763 sign -99.0 0.041187439168105744 205.84487131188052 0.13610065611558672 0.7086237941292743 13.785690926503593 6.47655478579555 2.2787926388978836e-6 4.432822304325719e-5
1.8241 0.0763 sign -99.0 0.041167906975910086 205.92729016655085 0.13604433201413713 0.7085899143361384 13.786167359024663 6.476460057066346 2.1995900952069524e-6 4.2808515236765986e-5
1.8251 0.0763 sign -99.0 0.04114839365324424 206.009707741724 0.1359880565757688 0.7085560676212688 13.786643430996687 6.47636544749316 2.3654762163128806e-6 4.6059559843785474e-5
1.8261 0.0763 sign -99.0 0.04112889917239186 206.09212403895174 0.1359318297354217 0.7085222539350897 13.787119142830608 6.476270956857995 2.265208777271182e-6 4.412879962411189e-5
1.8271 0.0764 sign -99.0 0.04115163664919535 205.75177038069452 0.13594770543658213 0.708536739133454 13.77341258003508 6.470220760602778 2.27556294579013e-6 4.4300942912723886e-5
1.8281 0.0764 sign -99.0 0.041132161610011035 205.83399691438836 0.13589155113871804 0.7085029692771554 13.773887324694652 6.470126512945855 2.2064677504882523e-6 4.2976807625429624e-5
1.8291 0.0764 sign -99.0 0.04111270534583124 205.91622217623922 0.135835445261185 0.7084692323223025 13.774361710746472 6.470032383605377 2.2529470662282406e-6 4.390357652825953e-5
1.8301 0.0764 sign -99.0 0.04109326782913089 205.9984461674469 0.13577938773920636 0.7084355282195693 13.77483573861527 6.469938372374539 2.3010555890712736e-6 4.486299478648492e-5
1.8311 0.0764 sign -99.0 0.041073849032437736 206.0806688891208 0.13572337850807878 0.7084018569196979 13.77530940872935 6.469844479049394 2.3441255752210657e-6 4.572504641423297e-5
1.8321 0.0765 sign -99.0 0.041096553003894865 205.74067238368173 0.13573928215692999 0.7084163416234207 13.761634520364726 6.463809504855065 2.2973416060993256e-6 4.4782586092074306e-5
1.8331 0.0765 sign -99.0 0.041077153496973606 205.82270605660744 0.13568334497302137 0.7083827138262175 13.762107229595967 6.463715852337189 2.1876380040397803e-6 4.2664921815211034e-5
1.8341 0.0765 sign -99.0 0.04105777264388315 205.90473846617076 0.13562745590393588 0.7083491187059092 13.762579582583225 6.463622317107178 2.3140869126309036e-6 4.515303610581599e-5
1.8351 0.0765 sign -99.0 0.041038410417351734 205.98676961381256 0.13557161488559577 0.7083155562137267 13.763051579735043 6.463528898953731 2.268987463342875e-6 4.42946300212984e-5
1.8361 0.0765 sign -99.0 0.04101906679015295 206.06879950047744 0.1355158218537892 0.7082820263008238 13.76352322148358 6.4634355976794176 2.2282687800999488e-6 4.352092749109218e-5
1.8371 0.0765 sign -99.0 0.04099974173511453 206.15082812714246 0.13546007674443875 0.7082485289184659 13.763994508258609 6.463342413086334 2.3293116996833524e-6 4.551658319269104e-5
1.8381 0.0766 sign -99.0 0.0410224127846745 205.811002072812 0.13547603143327835 0.7082630235295204 13.750350585435879 6.4573227218937514 2.3095979718007606e-6 4.510126223358016e-5
1.8391 0.0766 sign -99.0 0.04100310683070445 205.89284236685103 0.1354203577701289 0.7082295692499073 13.75082091863538 6.4572297755505605 2.2576904307798444e-6 4.4109075079590325e-5
1.8401 0.0766 sign -99.0 0.04098381938348507 205.97468140730177 0.13536473185547176 0.7081961473764615 13.75129089834146 6.457136945270957 2.230952376163201e-6 4.360788309880505e-5
1.8411 0.0766 sign -99.0 0.040964550416037505 206.05651919521853 0.13530915362571977 0.70816275786084 13.751760524976628 6.457044230856539 2.2677055136563996e-6 4.434783284701586e-5
1.8421 0.0766 sign -99.0 0.040945299901438525 206.1383557318112 0.13525362301748076 0.7081294006548545 13.752229798955074 6.456951632105135 2.2199613103367633e-6 4.343522612431203e-5
1.8431 0.0766 sign -99.0 0.040926067812813924 206.22019101806455 0.1351981399673648 0.7080960757103338 13.752698720701133 6.456859148821017 2.2044043617272757e-6 4.315178574606306e-5
1.8441 0.0767 sign -99.0 0.04094870588767595 205.88053718180805 0.13521414474546567 0.7081105797600729 13.739085663017644 6.450854677508184 2.332878805125962e-6 4.563624523231346e-5
1.8451 0.0767 sign -99.0 0.040929492713793994 205.96218484763733 0.1351587325472795 0.7080772975232669 13.73955363842612 6.450762429954258 2.301943833161436e-6 4.505293153941596e-5
1.8461 0.0767 sign -99.0 0.04091029790122555 206.043831269384 0.13510336773508938 0.7080440474249741 13.74002126307137 6.4506702972607695 2.297022371356488e-6 4.497840567384787e-5
1.8471 0.0767 sign -99.0 0.04089112142328928 206.12547644824124 0.13504805024605537 0.7080108294174574 13.74048853736414 6.450578279227946 2.1792545377391127e-6 4.269305039490214e-5
1.8481 0.0767 sign -99.0 0.040871963253349256 206.20712038499886 0.13499278001724901 0.7079776434529333 13.740955461734142 6.450486375667297 2.2876233634430267e-6 4.483777366768524e-5
1.8491 0.0767 sign -99.0 0.04085282336483282 206.28876308110316 0.13493755698618753 0.7079444894839475 13.741422036578317 6.450394586373055 2.1791785178904223e-6 4.2732914257716676e-5
1.8501 0.0768 sign -99.0 0.040875428414971014 205.949283208499 0.13495361091692226 0.7079590025120296 13.727839743966756 6.444405272200697 2.190318693956279e-6 4.292271517580125e-5
1.8511 0.0768 sign -99.0 0.04085630725721284 206.03073899251615 0.13489845815018361 0.7079258908605552 13.728305379641515 6.444313716153289 2.3109485236745687e-6 4.5308544379869735e-5
1.8521 0.0768 sign -99.0 0.04083720431695555 206.11219354200398 0.1348433524108843 0.7078928110830798 13.728770667247767 6.444222273775491 2.296683264730952e-6 4.505062300548224e-5
1.8531 0.0768 sign -99.0 0.04081811956780435 206.19364685789344 0.1347882936367202 0.7078597631323209 13.72923560720413 6.4441309448769175 2.305925836790551e-6 4.525377192364467e-5
1.8541 0.0768 sign -99.0 0.040799052983419994 206.27509894135028 0.13473328176561897 0.7078267469611745 13.729700199917172 6.444039729261316 2.2212535596812165e-6 4.3613127779461556e-5
1.8551 0.0768 sign -99.0 0.04078000453750918 206.3565497932198 0.13467831673545996 0.7077937625225184 13.73016444580821 6.443948626741406 2.2992425871237527e-6 4.516618787941853e-5
1.8561 0.0769 sign -99.0 0.04080257651560029 206.0172456080134 0.13469441889573464 0.7078082840765197 13.716612818569246 6.437974407367497 2.3273777044467713e-6 4.5688368082240374e-5
1.8571 0.0769 sign -99.0 0.04078354661877854 206.09851025289402 0.1346395235491622 0.707775341570136 13.717076132360933 6.437883535630692 2.2769909133446737e-6 4.472078272879662e-5
1.8581 0.0769 sign -99.0 0.04076453479724006 206.17977367248002 0.13458467487517348 0.7077424306762004 13.717539100761677 6.43779277639462 2.199224551807815e-6 4.3214241294012044e-5
1.8591 0.0769 sign -99.0 0.04074554102487758 206.26103586773849 0.1345298728121418 0.7077095513479831 13.718001724183534 6.437702129470241 2.2016441547621205e-6 4.328262170033833e-5
1.8601 0.0769 sign -99.0 0.04072656527563784 206.34229683982375 0.13447511729864636 0.7076767035389142 13.718464003028764 6.437611594663879 2.16544062381186e-6 4.259138115609309e-5
1.8611 0.0769 sign -99.0 0.04070760752351309 206.42355658958797 0.13442040827322632 0.7076438872024116 13.71892593771355 6.437521171790357 2.331439530666868e-6 4.5878425782745125e-5
1.8621 0.077 sign -99.0 0.040730146384887186 206.08442979452116 0.13443655775356422 0.7076584168378945 13.70540487648612 6.431561985250255 2.2068681151614945e-6 4.33981113185089e-5
1.8631 0.077 sign -99.0 0.0407112070024489 206.16550403841433 0.13438191783738396 0.7076256420530437 13.705865886081938 6.431471790735872 2.1882841663533485e-6 4.3053340548717016e-5
1.8641 0.077 sign -99.0 0.040692285554650945 206.2465770660787 0.13432732424265614 0.707592898622062 13.706326552940347 6.431381707571033 2.3488183161276557e-6 4.623396556870191e-5
1.8651 0.077 sign -99.0 0.04067338201567766 206.32764887899822 0.1342727769086637 0.7075601864989332 13.70678687744346 6.431291735555065 2.173737159932056e-6 4.2808226019486e-5
1.8661 0.077 sign -99.0 0.04065449635974756 206.40871947771637 0.1342182757743278 0.7075275056374031 13.707246860018548 6.431201874512981 2.2555657226552935e-6 4.444102483066266e-5
1.8671 0.077 sign -99.0 0.040635628561143486 206.4897888636229 0.13416382077910416 0.7074948559916074 13.707706501050868 6.431112124247399 2.1830585287853654e-6 4.303306050168557e-5
1.8681 0.0771 sign -99.0 0.04065813426371414 206.15084113998074 0.13418001668308807 0.7075093932717404 13.694215906844704 6.4251679089684774 2.220096190298266e-6 4.3733950553406545e-5
1.8691 0.0771 sign -99.0 0.04063928465762545 206.23172571717407 0.1341256302290526 0.7074767848015215 13.694674629739918 6.425078384677414 2.22113934573418e-6 4.377546610261283e-5
1.8701 0.0771 sign -99.0 0.040620452847094035 206.31260908749277 0.13407128974923996 0.7074442074296806 13.695133012505353 6.424988970589876 2.161818277121137e-6 4.262673911362754e-5
1.8711 0.0771 sign -99.0 0.04060163880657382 206.39349125187215 0.13401699518329901 0.7074116611105328 13.695591055545188 6.424899666522176 2.1661353823258736e-6 4.2732310344114336e-5
1.8721 0.0771 sign -99.0 0.04058284251056905 206.47437221130144 0.1339627464710146 0.7073791457985035 13.696048759260194 6.424810472289526 2.288062220747337e-6 4.51592121239323e-5
1.8731 0.0771 sign -99.0 0.04056406393363922 206.55525196711886 0.1339085435524543 0.707346661448231 13.696506124033615 6.424721387698209 2.1664900671070573e-6 4.278020630648683e-5
1.8741 0.0772 sign -99.0 0.040586536437860726 206.2164849757852 0.13392478499693256 0.7073612059439421 13.683045898188281 6.418792082473924 2.1833859730121032e-6 4.308506178147923e-5
1.8751 0.0772 sign -99.0 0.04056777587847987 206.297180616553 0.1338706500579338 0.7073287623978008 13.683502351697413 6.418703221499496 2.182333237731305e-6 4.308486131567981e-5
1.8761 0.0772 sign -99.0 0.04054903297710033 206.37787505946108 0.13381656074946377 0.70729634969737 13.683958467669504 6.418614469604405 2.1839172292005673e-6 4.3136721334070994e-5
1.8771 0.0772 sign -99.0 0.04053030770845061 206.4585683054181 0.13376251701179093 0.7072639677974719 13.684414246505353 6.418525826607846 2.3281976953165246e-6 4.600849613019269e-5
1.8781 0.0772 sign -99.0 0.040511600047314245 206.53926035570794 0.13370851878547813 0.70723161665315 13.684869688586879 6.41843729231935 2.312365736013429e-6 4.571743237326629e-5
1.8791 0.0772 sign -99.0 0.04049290996851705 206.61995121123914 0.13365456601100817 0.7071992962194069 13.685324794313495 6.418348866558857 2.273948470583927e-6 4.497932626720476e-5
1.8801 0.0773 sign -99.0 0.04051534923731867 206.2813665923272 0.13367085212559035 0.7072138475090413 13.671894838526672 6.412434410561101 2.2843364303795213e-6 4.515464118451695e-5
1.8811 0.0773 sign -99.0 0.04049667700327421 206.36187402295593 0.1336169667753665 0.7071815675125259 13.67234903978608 6.412346206087669 2.2587012646073247e-6 4.466917473617761e-5
1.8821 0.0773 sign -99.0 0.040478022291185946 206.44238026472013 0.1335631267156229 0.7071493181119464 13.672802906071137 6.412258109582403 2.219212866802109e-6 4.3909126612869185e-5
1.8831 0.0773 sign -99.0 0.040459385076053844 206.52288531854833 0.13350933188726202 0.707117099262641 13.673256437777077 6.412170120866107 2.272385523656393e-6 4.498258951419993e-5
1.8841 0.0773 sign -99.0 0.04044076533292963 206.60338918558818 0.13345558223140125 0.7070849109201134 13.673709635287903 6.412082239754129 2.264149342880589e-6 4.484086785015258e-5
1.8851 0.0773 sign -99.0 0.040422163036910444 206.68389186683623 0.13340187768918857 0.7070527530399028 13.674162498994166 6.411994466066175 2.2170845337640437e-6 4.392963474217441e-5
1.8861 0.0774 sign -99.0 0.04044456903564579 206.3454912401344 0.13341820761615553 0.7070673107091694 13.660762715310014 6.406094798835687 2.156611311930013e-6 4.270288284860809e-5
1.8871 0.0774 sign -99.0 0.040425984413714526 206.4258111828022 0.1333645699489308 0.7070351929036416 13.661214681287456 6.406007244141167 2.2596668431505845e-6 4.47647242482529e-5
1.8881 0.0774 sign -99.0 0.04040741717918349 206.50612994556417 0.13331097723572544 0.7070031054471198 13.66166631482438 6.405919796316897 2.2746673460641055e-6 4.508327709742317e-5
1.8891 0.0774 sign -99.0 0.04038886730732155 206.58644752943832 0.13325742941810204 0.7069710482954751 13.66211761630722 6.405832455183423 2.192586264504437e-6 4.347706880319268e-5
1.8901 0.0774 sign -99.0 0.04037033477344226 206.66676393528286 0.13320392643764833 0.7069390214046108 13.662568586129469 6.405745220565931 2.1920822598918934e-6 4.348768583665158e-5
1.8911 0.0774 sign -99.0 0.040351819552908244 206.74707916406203 0.13315046823610924 0.7069070247305547 13.663019224678713 6.405658092287091 2.3219336323964425e-6 4.608557759640329e-5
1.8921 0.0775 sign -99.0 0.04037419224930029 206.40886412915202 0.13316684113016333 0.7069215883723611 13.649649515492065 6.399773153732637 2.165047729819197e-6 4.294302759799724e-5
1.8931 0.0775 sign -99.0 0.040355694534297375 206.48899730240447 0.13311344926058927 0.7068896314149181 13.650099262967316 6.399686242175104 2.191514794595734e-6 4.348857326801138e-5
1.8941 0.0775 sign -99.0 0.04033721407360447 206.56912930453063 0.13306010201204155 0.7068577045623048 13.650548680514422 6.399599436406801 2.172073355011196e-6 4.312317306258702e-5
1.8951 0.0775 sign -99.0 0.040318750842751036 206.64926013636762 0.13300679932660048 0.7068258077708243 13.650997768524034 6.399512736255161 2.301716619744419e-6 4.571865475578252e-5
1.8961 0.0775 sign -99.0 0.04030030481732119 206.72938979921526 0.1329535411466792 0.7067939409970266 13.651446527363904 6.399426141535667 2.2230705630765468e-6 4.417739525844961e-5
